gene_short_name	locus	expression
FER1L4	20:34146506-34195484	8.20659063057974
FER1L5	2:97308473-97370624	2.09601408801973
FER1L6	8:124864226-125132302	0
FER1L6-AS1	8:124996377-125053023	0
FER1L6-AS2	8:125058313-125183763	0
FER	5:108083522-108532542	2.47680613771081
FERD3L	7:19184404-19185044	0
FERMT1	20:6055491-6104191	6.32823194144294
FERMT2	14:53323985-53419153	7.26864791009575
FERMT3	11:63974149-63991354	8.59825372928753
FERP1	X:122736989-122737782	3.26806100551039
FES	15:91426924-91439006	0.0146935414522886
FETUB	3:186353757-186370930	0
FEV	2:219845808-219850379	0
FEZ1	11:125315645-125366213	9.69193670200184
FEZ2	2:36778569-36873230	6.41180072678253
FEZF1	7:121941447-121950745	0.965962505433708
FEZF1-AS1	7:121943711-121950131	9.56123940413818
FEZF2	3:62355355-62359999	0
FFAR1	19:35842444-35843367	0
FFAR2	19:35934808-35942669	9.50819596182555
FFAR3	19:35849361-35851387	8.76754560507834
FFAR4	10:95326421-95364237	8.02770281909034
FGA	4:155504277-155511918	0
FGB	4:155484107-155492238	0
FGD1	X:54471886-54522599	9.00692022871226
FGD2	6:36973421-36996846	7.84712410299107
FGD3	9:95709732-95798518	3.2067704712972
FGD4	12:32552462-32798984	9.92803037632257
FGD5	3:14860468-14975895	5.72489517508075
FGD5-AS1	3:14961853-14989931	1.58052256796509
FGD5P1	3:13974552-13978977	5.06172434659675
FGD6	12:95470524-95611258	8.95084138493985
FGF10	5:44303645-44389808	8.10811846284196
FGF10-AS1	5:44388833-44414091	0
FGF11	17:7341591-7348256	6.97411306900904
FGF12	3:191857183-192485553	1.22026979690418
FGF12-AS1	3:191955825-192000886	0
FGF12-AS2	3:192232810-192234362	0.435759916435927
FGF12-AS3	3:192234619-192239187	0
FGF13-AS1	X:137793613-137798779	0
FGF13	X:137713734-138304939	3.77260123612359
FGF14	13:102372133-103054124	1.37552972184494
FGF14-AS1	13:103019888-103026016	0
FGF14-AS2	13:103046979-103048053	4.2342920252122
FGF14-IT1	13:102944676-103046869	0
FGF1	5:141971742-142077617	3.89313283143565
FGF16	HG1426_PATCH:76715110-76718232	0
FGF16	X:76709647-76712769	0
FGF17	8:21899908-21906320	5.8417057688348
FGF18	5:170846659-170884627	4.64511808007956
FGF19	11:69512999-69519410	0
FGF20	8:16849677-16859690	7.71628918824717
FGF21	19:49258815-49261587	0
FGF22	19:639878-643703	0.24283736012876
FGF23	12:4477392-4488894	0
FGF2	4:123747862-123819391	4.31004873942584
FGF3	11:69624991-69633792	0
FGF3	HG536_PATCH:69624991-69633792	0
FGF4	11:69587796-69590171	0
FGF5	4:81187752-81257834	9.33131202124059
FGF6	12:4537320-4554780	0
FGF7	15:49715292-49780972	0.292400498874485
FGF7P1	18:14888707-14890085	0
FGF7P2	21:14721585-14722969	0
FGF8	10:103529898-103535854	8.4291128301993
FGF9	13:22245521-22278637	5.93037074664608
FGFBP1	4:15937191-15940363	8.13742035767063
FGFBP2	4:15961865-15970932	0
FGFBP3	10:93666345-93669240	6.29976963624358
FGFR1	8:38268655-38326352	6.50437100091949
FGFR1OP2	12:27091315-27119583	3.20093387970701
FGFR1OP2P1	13:27479498-27479998	0
FGFR1OP	6:167412669-167466201	1.05219533666968
FGFR2	10:123237847-123357972	7.8107015718706
FGFR3	4:1795033-1810599	4.90811638301238
FGFR3P1	6:31345195-31345796	0
FGFR3P5	16:34466782-34470355	0
FGFR3P6	1:247282970-247283580	0
FGFR3P	HSCHR6_MHC_COX:31335648-31336251	0
FGFR3P	HSCHR6_MHC_MANN:31388243-31388845	0
FGFR3P	HSCHR6_MHC_QBL:31335307-31335905	0
FGFR3P	HSCHR6_MHC_SSTO:31338076-31338679	0
FGFR4	5:176513886-176525145	9.89911165321246
FGFRL1	4:1003723-1020685	9.71196416532621
FGG	4:155525285-155534119	0.63518401933834
FGGY	1:59762309-60233347	4.52667796052992
FGL1	8:17721888-17767874	0
FGL2	7:76822687-76829143	4.94665491161868
FGR	1:27938574-27961788	3.224910965655
FH	1:241660902-241683061	4.83793976949528
FHAD1	1:15573767-15726779	7.50117626274005
FHDC1	4:153857503-153900848	7.44796653278172
FHIT	3:59735035-61237133	7.26038279710338
FHIT	HG1091_PATCH:59735035-61237194	0
FHL1	X:135229558-135293518	0.72963404469192
FHL2	2:105974168-106054970	1.09835193259642
FHL3	1:38462441-38471278	5.5096747376956
FHL5	6:97010423-97064512	7.13260580785573
FHOD1	16:67263289-67281561	7.39157237578183
FHOD3	18:33877676-34360018	8.46191860502586
FHP1	13:42830008-42830711	7.39576590014622
FIBCD1	9:133777824-133814673	0.921034531202167
FIBIN	11:27015627-27018630	2.16912057483569
FIBP	11:65651211-65656010	0.853561551775783
FICD	12:108908961-108919614	0.234466881956905
FIG4	6:110012498-110146631	3.95499945851043
FIGF	X:15363712-15402498	8.76733647892252
FIGLA	2:71004441-71017775	0
FIGLA	HG953_PATCH:71004441-71017775	0
FIGN	2:164449905-164592522	8.70538372779265
FIGNL1	7:50511830-50518088	5.21336864214391
FILIP1	6:76001574-76203454	4.16193676879629
FILIP1L	3:99548984-99833357	4.71368517260998
FIP1L1	4:54243809-55161439	6.66881948243827
FIS1	7:100882738-100895597	7.83331922953948
FITM1	14:24600483-24602058	2.28716771816835
FITM2	20:42931477-42939809	7.64397656079382
FIZ1	19:56102745-56113336	2.99021407263353
FJX1	11:35639734-35642419	8.4785074647516
FKBP10	17:39968931-39979465	2.37852409249172
FKBP10	HG185_PATCH:39968961-39979465	0
FKBP11	12:49315300-49320257	5.87660738965496
FKBP14	7:30050202-30066300	1.18662992259488
FKBP15	9:115923285-115983641	8.19512817310169
FKBP1A	20:1349621-1373806	8.87747151311487
FKBP1AP2	15:73435576-73435859	0
FKBP1AP3	13:47079252-47079571	9.561687996611
FKBP1B	2:24272570-24286551	0.518269010353833
FKBP1C	6:63921350-63922929	9.02542033465579
FKBP2	11:64008474-64011604	8.2848426187411
FKBP3	14:45584802-45604522	1.676952149719
FKBP4	12:2904118-2914576	2.5992192234844
FKBP4P1	4:119114559-119115906	0
FKBP5	6:35541361-35696360	6.50606098352
FKBP6	7:72742166-72772634	7.74298243690282
FKBP6	HG1257_PATCH:72793120-72823582	0
FKBP7	2:179328390-179343327	5.42168911313638
FKBP8	19:18642560-18654887	9.83384498395026
FKBP9	7:32997016-33046543	4.50729862088338
FKBP9L	7:55748766-55780945	6.07807955006137
FKBPL	6:32096483-32098068	2.09637423278764
FKBPL	HSCHR6_MHC_COX:32044939-32046524	0
FKBPL	HSCHR6_MHC_DBB:32072258-32073843	0
FKBPL	HSCHR6_MHC_MCF:32172914-32174499	0
FKRP	19:47249302-47280245	3.88000966748223
FKSG48	1:33439267-33439642	1.7663860693574
FKSG52	5:59726564-59726939	2.21780078019947
FKSG61	14:77882740-77883115	7.25456010783091
FKSG62	15:47425692-47426320	8.04155020974576
FKSG63	16:70258260-70258641	2.45388117618859
FKSG68	21:37270352-37270727	6.65836215252057
FKTN	9:108320410-108403399	3.76046006334946
FLAD1	1:154955813-154965587	0.8897187653929
FLCN	17:17115525-17140502	2.02741649700329
FLG	1:152274650-152297679	7.81503482023254
FLG2	1:152321210-152332482	1.91106078680605
FLG-AS1	1:152140600-152339163	3.99228736292571
FLI1	11:128556429-128683162	2.70307790255174
FLII	17:18148149-18162230	4.19308118754998
FLJ00104	16:87731748-87739290	9.65956878848374
FLJ00273	9:35042389-35042824	0
FLJ00325	7:108540388-108540655	0
FLJ00388	1:48226978-48227290	0
FLJ00418	16:70695569-70699739	1.66290227323771
FLJ20306	7:6522921-6524873	1.4883198752068
FLJ20373	2:102508954-102511150	9.22440913273022
FLJ27365	22:46449748-46509808	9.20445625903085
FLJ45079	17:75875108-75878659	0
FLNA	HG1497_PATCH:153516991-153543106	0
FLNA	X:153576891-153603006	1.91853618947789
FLNB	3:57994126-58157982	8.34876431617886
FLNB-AS1	3:58148273-58156363	3.72562302276492
FLNC	7:128470430-128499328	0.12960166670382
FLOT1	6:30695485-30710510	7.18375811353326
FLOT1	HSCHR6_MHC_APD:30703730-30706525	0
FLOT1	HSCHR6_MHC_COX:30685347-30700375	0
FLOT1	HSCHR6_MHC_DBB:30685746-30700772	0
FLOT1	HSCHR6_MHC_MANN:30740182-30743574	0
FLOT1	HSCHR6_MHC_MANN:30752724-30755207	0
FLOT1	HSCHR6_MHC_MCF:30773971-30787802	0
FLOT1	HSCHR6_MHC_QBL:30685020-30700042	0
FLOT1	HSCHR6_MHC_SSTO:30686934-30701969	0
FLOT2	17:27206352-27224697	2.72463051835075
FLRT1	11:63870659-63886645	5.85201072273776
FLRT2	14:85996487-86095034	7.58867241675034
FLRT3	20:14303633-14318262	0.0709770293906331
FLT1	13:28874488-29069265	7.16002641478553
FLT1P1	3:46183849-46185169	0
FLT3	13:28577410-28674729	4.73139675101265
FLT3LG	19:49977463-49989488	3.51503751473501
FLT4	5:180028505-180076624	1.63087990367785
FLVCR1	1:213031596-213072705	7.9277284280397
FLVCR1-AS1	1:213025449-213031430	6.27463309792802
FLVCR2	14:76044959-76129557	6.57560699153692
FLYWCH1	16:2961937-3001209	6.70636826660484
FLYWCH1P1	3:180545764-180547638	0
FLYWCH2	16:2933186-2949383	7.31784943956882
FMN1	15:33057746-33486897	5.34374137409031
FMN2	1:240177647-240638489	1.18269941071048
FMNL1	17:43298810-43324687	9.13507751654834
FMNL2	2:153191750-153506348	9.07227133633569
FMNL3	12:50031723-50101948	2.47139401966706
FMO10P	1:166635121-166651433	0
FMO1	1:171217637-171255117	7.2112079244107
FMO11P	1:166732570-166762004	0
FMO2	1:171154346-171181822	3.81586465286091
FMO3	1:171060017-171086959	6.49574561044574
FMO4	1:171283346-171311223	5.04703189479187
FMO5	1:146646929-146714700	7.53450431395322
FMO5	HG1287_PATCH:147872673-147912053	0
FMO6P	1:171106878-171130707	0
FMO7P	1:166443981-166450802	0
FMO8P	1:166535414-166549942	0
FMO9P	1:166572911-166600637	1.22538862982765
FMOD	1:203309755-203320617	8.07474374305457
FMR1-AS1	HG1459_PATCH:146991145-146993532	0
FMR1-AS1	X:146990948-146993335	9.1683295625262
FMR1	HG1459_PATCH:146993665-147032842	0
FMR1-IT1	HG1459_PATCH:147028657-147029300	0
FMR1-IT1	X:147028460-147029103	0.188310192897916
FMR1NB	HG1459_PATCH:147063045-147108384	0
FMR1NB	X:147062848-147108187	2.5163035467267
FMR1	X:146993468-147032645	0.831697487737983
FN1	2:216225162-216300895	2.03644823050126
FN3K	17:80693450-80709073	1.86391956638545
FN3KRP	17:80674558-80688204	7.79401934938505
FNBP1	9:132649465-132805473	9.95940891560167
FNBP1L	1:93913687-94020218	3.28682133927941
FNBP1P1	2:74347806-74350345	7.72055036155507
FNBP4	11:47738071-47788995	2.34517558244988
FNDC1	6:159590428-159693141	0.00910240691155195
FNDC1-IT1	6:159661817-159664361	7.16356445802376
FNDC3A	13:49550047-49783915	6.25074259005487
FNDC3B	3:171757417-172119455	0.459060173016042
FNDC3CP	HG1426_PATCH:77426649-77433376	0
FNDC3CP	X:77421192-77427919	0
FNDC4	2:27714749-27718112	0.45750224031508
FNDC5	1:33327868-33338083	8.13259052112699
FNDC7	1:109255278-109285365	0
FNDC8	17:33448597-33457751	1.8680110364221
FNDC9	5:156768607-156772729	8.79593292251229
FNIP1	5:130977406-131132710	6.58456981182098
FNIP2	4:159690289-159829201	7.31707512866706
FNTA	8:42889336-42940931	3.51496386341751
FNTAL1	11:85906173-85907308	4.45450433995575
FNTAP2	13:22104828-22105462	1.60255132243037
FNTB	14:65381202-65529368	6.97740906151012
FO393434.1	HG357_PATCH:107379651-107379921	0
FOCAD	9:20658307-20995954	9.90434765815735
FOLH1	11:49168186-49230222	5.4126871121116
FOLH1B	11:89371682-89431886	1.38384471647441
FOLR1	11:71900601-71907345	1.63338794605806
FOLR2	11:71927644-71932994	9.7169588576071
FOLR3	11:71825914-71850936	0
FOLR4	11:94038758-94040887	0
FOPNL	16:15959576-15982482	6.64744101464748
FOS	14:75745476-75748933	7.38583282800391
FOSB	19:45971252-45978437	1.58210430992767
FOSL1	11:65659519-65668044	6.11442900728434
FOSL1P1	4:129076543-129077359	9.03366565704346
FOSL2	2:28615314-28640179	7.43906414369121
FOXA1	14:38059188-38069245	2.07768531283364
FOXA2	20:22561642-22566093	1.50190442800522
FOXA3	19:46367246-46377055	4.88468209980056
FOXB1	15:60296420-60353929	5.20463813329116
FOXB2	9:79634570-79635869	0
FOXC1	6:1610680-1614127	7.10237902123481
FOXC2	16:86600856-86602539	9.84500830294564
FOXD1	5:72740653-72744352	1.43044269410893
FOXD2	1:47901688-47906363	3.29883933765814
FOXD2-AS1	1:47897804-47900313	8.41203649761155
FOXD3	1:63788729-63790797	1.71738622942939
FOXD4	9:116236-118417	6.51589715853333
FOXD4L1	2:114256660-114258728	2.59052829351276
FOXD4L2	9:42717233-42720342	2.20063045155257
FOXD4L3	9:70917275-70920000	9.64243839029223
FOXD4L3	HG962_PATCH:70917782-70920000	0
FOXD4L4	9:70426622-70429731	6.28572126850486
FOXD4L5	9:70175706-70178815	0.482961982488632
FOXD4L6	9:69199479-69202204	4.01735898340121
FOXE1	9:100615535-100618986	3.60309387091547
FOXE3	1:47881743-47883723	5.93303665518761
FOXF1	16:86544132-86548076	3.37059955578297
FOXF2	6:1390068-1395832	6.58004259923473
FOXG1	14:29235049-29238870	2.76478140149266
FOXH1	8:145698794-145701718	4.48937279637903
FOXI1	5:169532900-169536727	9.58285490982234
FOXI2	10:129535498-129539450	8.20103286765516
FOXI3	2:88747725-88752131	7.48441317118704
FOXJ1	17:74132413-74137380	3.4196234610863
FOXJ2	12:8185298-8208099	2.88985051680356
FOXJ3	1:42642209-42801548	3.80829236237332
FOXK1	7:4683387-4811074	3.64574687788263
FOXK2	17:80477588-80602538	5.23050516610965
FOXL1	16:86609973-86615303	7.01042942935601
FOXL2	3:138663065-138665982	2.08805617876351
FOXM1	12:2966846-2986206	1.91140990471467
FOXN1	17:26833260-26865914	3.69739244924858
FOXN1	HG883_PATCH:26833261-26865915	0
FOXN2	2:48541775-48606433	1.47254777373746
FOXN3	14:89591214-90085493	9.8605410894379
FOXN3-AS1	14:89883697-89886137	1.87886611558497
FOXN3-AS2	14:90042559-90043821	0
FOXN3P1	X:101801661-101803141	0
FOXN4	12:109715783-109747025	0
FOXO1	13:41129803-41240734	1.09643668634817
FOXO1B	5:180526139-180527666	0
FOXO3	6:108881037-109005977	4.38417768571526
FOXO3B	17:18574258-18576186	3.76856584567577
FOXO4	X:70316046-70323385	9.44277762668207
FOXO6	1:41827593-41849262	4.97716107172891
FOXP1	3:71003843-71633140	4.73110302118585
FOXP1-AS1	3:71338919-71355004	0
FOXP1-IT1	3:71619405-71623608	0
FOXP2	7:113726381-114333827	0.774841227103025
FOXP3	HG1436_HG1432_PATCH:49109834-49124225	0
FOXP3	X:49106896-49121288	6.2317790556699
FOXP4	6:41514163-41570122	4.12077873712406
FOXQ1	6:1312674-1314992	6.21134452987462
FOXR1	11:118842416-118852001	0
FOXR1	HG299_PATCH:118842416-118852001	0
FOXR2	X:55649832-55652621	0
FOXRED1	11:126138949-126148026	1.26023954479024
FOXRED2	22:36883236-36903148	4.08006870886311
FOXS1	20:30432102-30433420	3.78924283431843
FP15737	8:23430156-23432974	5.31956231687218
FP700107.1	HG1287_PATCH:145375926-145377287	0
FP885535.1	HG1486_PATCH:16699847-16713306	0
FPGS	9:130556875-130576606	8.09393152361736
FPGT	1:74663895-74699770	9.97872176580131
FPGT-TNNI3K	1:74663918-75009666	8.34869251819327
FPR1	19:52248424-52307363	7.63195545878261
FPR2	19:52255278-52273779	1.10899162944406
FPR3	19:52298415-52329442	9.43526931572706
FRA10AC1	10:95427639-95462329	2.16406906954944
FRAS1	4:78978723-79465423	9.20233980286866
FRAT1	10:99079021-99081672	9.97553080320358
FRAT2	10:99092254-99094458	7.80585783766583
FRDAP	14:78526284-78526621	0
FREM1	9:14734663-14910993	1.96008047554642
FREM2	13:39261265-39460074	6.83393465122208
FREM2-AS1	13:39395934-39401707	0
FREM3	4:144498454-144621828	0
FRG1	4:190861942-190884359	7.45799294672906
FRG1B	20:29611856-29634010	0.852285749278963
FRG1	HG1032_PATCH:190861942-190884359	0
FRG2	4:190945505-190948412	0
FRG2B	10:135437398-135440299	0
FRG2C	3:75713480-75716371	0
FRG2C	GL000222.1:86429-89304	0
FRG2	HG1032_PATCH:190945505-190948412	0
FRK	6:116252311-116381921	8.69092203909531
FRMD1	6:168456424-168482237	0
FRMD3	9:85857904-86153461	5.71453065378591
FRMD4A	10:13685705-14504141	2.56896393373609
FRMD4B	3:69219140-69591734	9.11608290625736
FRMD5	15:44162961-44487450	2.01702035497874
FRMD6	14:51955817-52197445	0.149521653074771
FRMD6-AS2	14:51921229-52066670	0
FRMD7	X:131211020-131262048	2.52342440187931
FRMD8	11:65154069-65180996	9.39880975522101
FRMD8P1	X:64770777-64772301	5.1380421500653
FRMPD1	9:37650996-37746901	7.90836876723915
FRMPD2	10:49364600-49482941	5.7464715372771
FRMPD2P1	10:48844035-48868504	0
FRMPD2P1	HG1211_PATCH:47366305-47390774	0
FRMPD2P2	10:46657134-46681603	0
FRMPD3-AS1	X:106756212-106789051	0
FRMPD3	X:106765679-106848481	6.59150620922446
FRMPD4-AS1	X:12391285-12393252	0
FRMPD4	X:12156584-12742642	3.42554923379794
FRRS1	1:100174258-100232187	6.38425175333396
FRRS1L	9:111892572-111929571	4.16535035474226
FRS2	12:69864128-69973562	3.62384184496477
FRS3	6:41737913-41754280	5.78358296770602
FRY	13:32605436-32870794	7.01168780215085
FRY-AS1	13:32599450-32605776	0
FRYL	4:48499377-48782339	9.73807791713625
FRZB	2:183698001-183731890	5.83774021361023
FSBP	8:95390604-95449180	9.58505458198488
FSCB	14:44973544-44976482	8.92066503176466
FSCN1	7:5632438-5646286	0.457008474040776
FSCN2	17:79495421-79504156	1.8114476534538
FSCN2	HG271_PATCH:79502195-79510930	0
FSCN3	7:127231462-127242198	1.81664721341804
FSD1	19:4304596-4323840	8.45128577435389
FSD1L	9:108210076-108314714	8.81672070128843
FSD2	15:83424113-83474822	2.49700373504311
FSHB	11:30252562-30256808	0
FSHR	2:49189295-49381676	0
FSIP1	15:39892231-40075031	6.56983053544536
FSIP2	2:186603354-186698017	8.00225387094542
FST	5:52776238-52782964	4.4772641453892
FSTL1	3:120111139-120170100	6.58199683995917
FSTL3	19:676391-683385	0.208257627673447
FSTL4	5:132532146-132948255	7.81165189575404
FSTL5	4:162305048-163085187	6.35563633870333
FTCD	21:47556175-47575481	0
FTCD-AS1	21:47571527-47572561	0
FTCDNL1	2:200625266-200715896	7.78745606308803
FTH1	11:61727189-61735132	5.26329410495237
FTH1P10	5:17353803-17354733	6.94597816094756
FTH1P1	1:38010363-38010895	7.36243083141744
FTH1P11	8:82433916-82434467	4.75519897881895
FTH1P12	9:15527130-15527681	7.15064364951104
FTH1P14	X:34165152-34165703	0
FTH1P15	6:56869317-56869597	3.33067580591887
FTH1P16	11:77445519-77446071	5.05424808012322
FTH1P18	HG1423_PATCH:37061139-37061694	0
FTH1P18	X:37061095-37061650	0
FTH1P19	HG1424_PATCH:37352082-37352610	0
FTH1P19	X:37351273-37351801	0
FTH1P20	2:181737593-181738141	7.5678681046702
FTH1P2	1:228823161-228823574	2.90903863264248
FTH1P21	4:156927629-156928140	0
FTH1P22	1:117317725-117318245	8.55847166152671
FTH1P23	3:72978194-72978744	2.35936767421663
FTH1P24	4:140467419-140467881	0
FTH1P25	1:185040698-185041167	4.39638841198757
FTH1P26	6:133997866-133998567	0
FTH1P27	HG1424_PATCH:37365371-37365922	0
FTH1P27	X:37364562-37365113	0
FTH1P3	2:27615650-27616234	0.591698423959315
FTH1P4	3:128483308-128483861	1.19178399210796
FTH1P5	6:50880424-50880969	6.07324532466009
FTH1P6	2:52856880-52857216	0
FTH1P7	13:23270161-23270713	5.73074447223917
FTH1P8	HG1459_PATCH:147133949-147134463	0
FTH1P8	X:147133752-147134266	5.65936424536631
FTH1P9	5:82722494-82722849	0
FTHL17	X:31089359-31090170	9.87395075149834
FTL	19:49468557-49470135	8.51881102891639
FTLP10	4:69048009-69078188	0
FTLP1	20:44603887-44604714	0
FTLP12	17:16294747-16295196	0
FTLP13	17:21747826-21748211	0
FTLP14	16:68856489-68856973	7.16256590792909
FTLP15	7:46037138-46037670	0
FTLP16	X:38344004-38344517	0
FTLP17	1:104695927-104696452	0
FTLP18	1:37095935-37096458	0
FTLP19	10:16113414-16113808	0
FTLP2	X:30648414-30648942	4.90177167346701
FTLP3	20:4004551-4005091	4.70454883296043
FTLP4	9:30935482-30935975	0
FTLP5	19:3870988-3872105	0
FTLP6	11:66538716-66539138	0
FTLP8	13:98639203-98639470	0
FTMT	5:121187649-121188519	0
FTO	16:53737874-54155853	5.19853938370943
FTO-IT1	16:54073304-54074638	4.39762777183205
FTOP1	2:43024364-43025852	7.19466098817065
FTSJ1	HG1436_HG1432_PATCH:48335551-48345763	0
FTSJ1	X:48334540-48344752	8.10985687421635
FTSJ2	7:2273865-2281840	4.51885747490451
FTSJ3	17:61896792-61907372	9.45036558900028
FTX	X:73183789-73513409	0.326309222728014
FUBP1	1:78409739-78444794	4.23759733093902
FUBP3	9:133454351-133513739	6.45183546934277
FUCA1	1:24171566-24194784	0.759415316861123
FUCA1P1	2:177669714-177671065	0
FUCA2	6:143815947-143832827	0.821017711423337
FUK	16:70488323-70514177	8.62066184170544
FUNDC1	X:44382884-44402247	3.51670880569145
FUNDC2	HG1497_PATCH:154194447-154228771	0
FUNDC2P2	2:84517805-84519326	0.126244018319994
FUNDC2P3	6:146492450-146492983	0
FUNDC2P4	22:39551529-39551950	0
FUNDC2	X:154254254-154288578	7.49833835987374
FUOM	10:135168657-135171529	0.683673217426986
FURIN	15:91411821-91426688	6.52076518628746
FUS	16:31191430-31203127	3.87310822494328
FUT10	8:33228341-33330940	2.54690769826993
FUT11	10:75532048-75540009	8.74883827287704
FUT1	19:49251267-49258647	4.8917680606246
FUT2	19:49199227-49209207	1.39225222636014
FUT3	19:5842898-5851485	0.247064649593085
FUT4	11:94277016-94283063	0.0292664719745517
FUT5	19:5865836-5903798	2.32855351176113
FUT6	19:5830620-5839742	9.40677206031978
FUT7	9:139924625-139927462	9.35680674854666
FUT8	14:65877309-66210839	1.2055161036551
FUT9	6:96463859-96663488	9.45298952516168
FUZ	19:50310125-50320633	9.08238964155316
FXN	9:71650174-71715094	2.99884510459378
FXR1	3:180585928-180700541	4.48443885194138
