gene_short_name	locus	expression
AC093642.4	2:242967333-242968327	7.57515
AC093642.5	2:243030783-243102304	9.18571
AC093642.6	2:242989845-243026289	2.05792
AC093668.1	7:102147649-102147734	0
AC093668.2	7:102120178-102121095	1.00945
AC093668.3	7:102120526-102120612	9.24664
AC093673.5	7:143076784-143077588	8.29048
AC093677.1	4:75023326-75024085	6.25025
AC093680.1	4:107336862-107336942	5.11731
AC093690.1	2:28530557-28533326	2.53357
AC093698.1	2:208896106-208896677	0
AC093698.2	2:208921971-208922469	2.78674
AC093698.4	2:209000117-209002421	2.42658
AC093700.1	4:159921297-159921442	9.40094
AC093702.1	2:45240352-45240807	5.20345
AC093716.1	7:84477192-84477569	0.48147
AC093724.2	2:132480825-132481852	0.33489
AC093732.1	2:47262417-47267663	7.93946
AC093734.1	7:1580046-1581609	0
AC093766.1	4:139732831-139732920	0
AC093786.1	4:34388375-34388459	8.59515
AC093787.1	2:132795359-132795566	9.07926
AC093788.1	4:164444443-164444538	0
AC093802.1	2:240684553-240724577	2.10615
AC093807.1	4:26639011-26639112	8.55703
AC093816.1	4:122323741-122323826	7.21819
AC093817.1	4:158509299-158509387	8.58666
AC093818.1	2:173345567-173421324	3.51828
AC093822.1	2:38658435-38660715	9.18304
AC093824.1	4:186043475-186043576	0
AC093838.4	2:132250385-132279146	0.10488
AC093843.1	2:221655797-221662613	4.89322
AC093844.1	4:184305705-184305773	0
AC093847.1	4:92949928-92950119	0
AC093850.1	2:216669453-216669704	0
AC093850.2	2:216582765-216584147	7.8451
AC093865.1	2:213628293-213628399	5.84785
AC093874.1	4:167148916-167148984	0
AC093875.1	4:137628332-137628416	0
AC093887.1	4:147560412-147560495	0
AC093897.1	4:79109489-79109577	0
AC093899.3	2:170433880-170434256	3.08528
AC093901.1	2:118889703-118943962	4.33552
AC093911.1	2:180138557-180150434	8.56184
AC094019.4	3:32192574-32193387	3.89726
AC095030.1	1:77857106-77857213	1.25744
AC095061.1	4:61529666-61529756	5.17934
AC095064.1	4:160044784-160044836	7.73601
AC095067.1	7:47661536-47669491	0
AC096509.1	X:24304661-24304794	7.26121
AC096534.1	1:61549126-61549202	0
AC096546.1	2:73715705-73715787	3.37252
AC096553.5	7:9673899-9675333	9.35946
AC096554.1	2:104741725-104763687	3.94284
AC096558.1	2:144052989-144238358	0
AC096559.1	2:11988747-12718474	2.06377
AC096559.2	2:12739112-12745271	0
AC096568.3	7:49981846-49984036	0
AC096570.1	2:22759350-22761160	9.45452
AC096570.2	2:22600465-22704876	0
AC096574.4	2:239140324-239164274	0
AC096574.5	2:238521619-238535168	6.95869
AC096579.1	2:89066834-89066930	0.02032
AC096579.13	2:89109983-89161075	0.8778
AC096579.7	2:89130699-89165653	0.00883
AC096582.1	7:45902683-45906045	4.68785
AC096582.7	7:45813193-45822756	0
AC096582.8	7:45856155-45860663	8.94481
AC096582.9	7:45858180-45858696	7.04416
AC096633.1	1:200113961-200114063	3.32059
AC096643.1	1:219836718-219836809	3.24148
AC096644.1	1:220603285-220608023	0
AC096645.1	1:203968372-203968471	0.74757
AC096649.1	2:176048942-176049335	0
AC096649.2	2:176032631-176033250	9.49086
AC096649.3	2:176121977-176319368	2.68697
AC096649.4	2:176195100-176195200	1.39449
AC096664.1	2:63911438-63911844	9.00428
AC096664.2	2:63944255-63945033	6.14996
AC096664.3	2:63922526-63922669	4.75445
AC096669.1	2:107978737-108023785	0
AC096669.2	2:108002087-108159105	0
AC096669.3	2:108145942-108172782	8.65644
AC096670.3	2:111855921-111873165	6.17566
AC096677.1	1:201592012-201592738	5.37994
AC096732.2	4:124666077-124666828	0
AC096753.1	2:80021395-80021507	6.47093
AC096763.1	4:134964621-134964708	9.20819
AC096772.6	2:208686013-208687493	1.85027
AC096775.2	7:95912668-95913116	8.80912
AC096887.1	3:53087013-53087110	7.03161
AC096921.2	3:30667914-30668289	0
AC096922.1	3:68684066-68684160	0
AC096951.1	1:77473428-77473500	0
AC096971.1	3:70927810-70927943	7.16961
AC097015.1	3:53243968-53244062	7.82001
AC097015.2	HG957_PATCH:53243968-53244062	0
AC097103.1	3:139213459-139213543	0
AC097359.1	3:37283302-37285686	3.66551
AC097359.2	3:37237694-37238157	0
AC097361.1	3:29052732-29052827	0
AC097372.1	4:147043355-147043436	3.85069
AC097374.2	2:95533230-95613086	7.60839
AC097374.2	HG686_PATCH:95632415-95711088	9.25623
AC097374.3	2:95565310-95566406	2.77757
AC097374.3	HG686_PATCH:95663312-95664408	9.44295
AC097374.4	2:95566734-95567347	4.19103
AC097374.4	HG686_PATCH:95664736-95665349	0.26942
AC097381.1	4:7940727-7942022	3.20832
AC097382.1	4:6999252-6999353	6.87406
AC097382.5	4:6997067-7000685	6.6427
AC097452.1	4:12014970-12015065	4.42561
AC097455.1	4:152486874-152486961	7.35873
AC097461.4	2:223782104-223784081	1.36086
AC097463.1	2:52154019-52154500	6.32078
AC097463.2	2:52152829-52152971	0.03111
AC097467.2	4:156197840-156302498	0
AC097468.4	2:219866936-219880443	0
AC097468.7	2:219809350-219826625	4.14521
AC097470.1	4:75192602-75192680	8.82928
AC097473.1	4:109710355-109710418	0
AC097493.1	4:9601951-9602051	0
AC097495.2	2:69059175-69064856	0
AC097495.3	2:69059947-69064324	9.11938
AC097499.1	2:126468545-126523419	0
AC097499.2	2:126580684-126580892	1.43472
AC097500.2	2:186897617-186947960	2.52471
AC097506.1	2:34152450-34152539	8.37811
AC097523.1	2:139036143-139036780	0
AC097523.3	2:139064888-139065540	2.8678
AC097532.2	2:133043367-133051950	3.89811
AC097533.1	4:122998994-122999473	7.38225
AC097635.4	3:20049343-20049739	7.51956
AC097635.5	3:20053943-20054098	7.53432
AC097639.1	3:32301219-32301311	3.79083
AC097639.8	3:32232238-32233119	6.26955
AC097658.1	4:144256417-144258970	0
AC097662.2	2:228085767-228189917	8.75086
AC097711.1	4:81000685-81002276	6.65965
AC097713.3	2:235346971-235370771	8.56412
AC097713.4	2:235353233-235363239	5.68579
AC097713.5	2:235238126-235238482	0
AC097721.1	2:139169635-139170888	3.61747
AC097721.2	2:139175853-139259268	6.25023
AC097724.3	2:28931818-28959071	2.67467
AC098474.1	19:229639-230165	0
AC098592.6	7:16928244-16928509	5.76621
AC098592.7	7:16977848-16978181	0
AC098592.8	7:17072712-17073102	7.41848
AC098612.1	8:34827723-34827817	2.37715
AC098614.1	3:27665692-27665947	4.02353
AC098614.2	3:27674466-27675211	4.04449
AC098614.3	3:27744619-27745059	7.9443
AC098617.1	2:192711264-192908909	7.21367
AC098649.1	3:44834506-44834597	9.09193
AC098650.1	3:29410827-29410912	4.0807
AC098680.1	4:38240233-38240317	0
AC098784.1	19:55215729-55216013	0.49973
AC098784.1	HG1079_PATCH:55207205-55207489	8.33467
AC098784.1	HSCHR19LRC_COX1_CTG1:55138832-55139116	2.08377
AC098784.1	HSCHR19LRC_PGF1_CTG1:55137464-55137748	4.98992
AC098784.1	HSCHR19LRC_PGF2_CTG1:54959179-54959463	4.82902
AC098784.2	19:55218007-55218077	2.64723
AC098789.1	19:54771857-54772896	0
AC098789.1	HG1079_PATCH:54771257-54772296	0
AC098789.1	HSCHR19LRC_COX1_CTG1:54771629-54772670	4.05624
AC098789.1	HSCHR19LRC_PGF1_CTG1:54771872-54772913	6.18685
AC098789.1	HSCHR19LRC_PGF2_CTG1:54771883-54772924	0.03858
AC098817.3	2:83045254-83046388	3.7851
AC098817.5	2:83083926-83084885	4.27206
AC098820.2	2:217250010-217277419	4.74124
AC098820.3	2:217343752-217363484	5.724
AC098820.4	2:217347754-217351919	8.30836
AC098823.3	2:231555635-231565244	2.12248
AC098824.6	2:43053461-43054757	2.5103
AC098826.4	2:132844861-132860137	1.09913
AC098826.5	2:132890428-132897002	0
AC098828.2	2:20263616-20306590	9.58431
AC098828.3	2:20355378-20355818	2.39812
AC098830.1	4:13660250-13660337	0
AC098831.4	2:203638442-203638658	0.73194
AC098831.4	2:203638747-203639083	6.74536
AC098847.1	18:57416908-57416989	0
AC098848.1	18:52668526-52668629	0
AC098869.1	4:40465732-40465820	6.63525
AC098870.1	4:86831630-86831696	6.68571
AC098872.3	2:192658150-192684976	2.96177
AC098973.1	3:27872378-27875627	0.45776
AC098973.2	3:27844252-27932792	0
AC099048.1	3:30030354-30031951	0
AC099326.1	3:69969275-69969361	0
AC099332.1	3:39458970-39459056	8.16762
AC099339.1	4:153822117-153822231	3.93229
AC099342.1	7:20336330-20351335	0
AC099344.1	2:11603926-11606274	0.70771
AC099344.2	2:11497640-11505762	8.99135
AC099344.3	2:11528148-11530493	2.33517
AC099506.1	16:82875690-82875805	1.38045
AC099522.2	5:72804509-72805079	0
AC099535.1	3:27404056-27404149	1.7549
AC099535.4	3:27527737-27528108	0
AC099537.1	3:41690746-41690828	1.54152
AC099539.1	3:45633746-45633819	5.15109
AC099540.1	3:31437428-31437523	9.55008
AC099545.1	3:63320462-63320543	0
AC099552.2	7:155059008-155059762	9.33469
AC099552.3	7:154995856-154996899	3.4754
AC099552.4	7:154988272-154990165	0.35714
AC099668.5	3:49721912-49722416	2.7369
AC099669.1	3:44556707-44556793	0
AC099684.1	17:1921009-1924000	1.60549
AC099754.1	3:26660820-26664181	6.86008
AC099757.1	1:244752847-244752946	2.45726
AC099759.1	7:22419622-22419720	2.61857
AC099778.1	3:47581503-47581590	0
AC099791.1	1:62094702-62094793	6.07593
AC099796.1	1:54970340-54970443	0.94366
AC099799.1	2:22539924-22540116	0
AC099805.1	8:72361929-72362043	0
AC099850.1	17:57183958-57195628	3.29146
AC100756.1	15:23609590-23609673	5.13095
AC100757.1	15:23444767-23444850	0
AC100767.1	11:23493189-23493259	0
AC100787.1	17:73492725-73492837	5.52656
AC100791.1	17:77910550-77910992	7.8364
AC100791.2	17:77784477-77784573	0
AC100802.3	8:19936815-19975953	8.04192
AC100817.1	8:56589791-56589883	3.44692
AC100830.3	15:64993446-65011801	6.08556
AC100830.4	15:64987239-64987793	2.95082
AC100830.5	15:64988820-64989060	6.19924
AC100832.1	17:57066228-57066315	4.93993
AC100848.1	18:61814442-61826533	0
AC100852.1	17:26506505-26506662	2.66061
AC100852.2	17:26496026-26496180	0
AC102948.2	17:50939480-50976948	6.74556
AC102953.4	7:1499572-1503644	6.5955
AC102953.6	7:1548290-1549063	3.84081
AC103563.2	2:95618905-95619338	0
AC103563.3	2:95626791-95627248	0
AC103563.4	2:95630217-95630581	2.92061
AC103563.5	2:95637698-95637912	2.87527
AC103563.6	2:95640288-95640583	0
AC103563.7	2:95657624-95660107	0
AC103563.8	2:95690937-95692454	5.72813
AC103563.9	2:95717139-95718921	0
AC103564.6	2:132591355-132594105	8.81351
AC103564.7	2:132587373-132589604	2.27655
AC103564.9	2:132534139-132534601	0
AC103686.1	8:48802618-48802691	2.26978
AC103740.1	15:63079005-63079093	0
AC103794.1	11:16145861-16145942	5.8922
AC103801.1	11:22766125-22768414	6.47894
AC103801.2	11:22646859-22647369	5.84619
AC103809.1	17:72303825-72303947	9.2779
AC103809.2	17:72346905-72348271	6.46926
AC103816.1	8:85208237-85208323	4.41537
AC103828.1	11:48035957-48037407	4.04326
AC103863.1	8:117148997-117149139	0
AC103881.1	2:147595316-147607878	0
AC103974.1	11:18825954-18826033	9.14125
AC103996.1	15:94440140-94440256	2.10326
AC104012.1	8:72744838-72744923	0
AC104024.1	17:16879312-16884667	0
AC104024.2	17:16891642-16893491	5.88827
AC104037.1	8:33053354-33053455	9.62547
AC104057.1	7:65112080-65113280	3.61151
AC104057.2	HG444_PATCH:65018674-65020372	7.71028
AC104058.1	2:187027675-187027972	9.59029
AC104066.1	4:53617313-53617379	0
AC104076.2	2:181803556-181804025	3.20314
AC104076.3	2:181844153-181844817	1.5144
AC104088.1	2:173180014-173188465	7.95262
AC104113.3	5:60213316-60215400	0.73216
AC104131.1	2:189091915-189093109	5.59005
AC104133.1	7:155664584-155664701	0
AC104134.2	2:88838237-88875128	9.46128
AC104135.2	2:75146681-75151973	0.11298
AC104135.3	2:75145274-75165545	0
AC104135.4	2:75167384-75169797	1.70527
AC104169.1	1:85258750-85258882	0.08628
AC104183.1	3:21430024-21430109	2.29708
AC104297.1	3:17913220-17914090	3.75617
AC104304.1	3:46667271-46667698	7.965
AC104304.2	3:46591995-46592047	2.9014
AC104306.1	3:32549446-32549817	9.92158
AC104306.2	3:32557217-32557312	7.20427
AC104306.4	3:32634463-32634804	3.3822
AC104308.2	3:35913357-35913690	2.18402
AC104331.1	3:65218574-65218658	0
AC104387.1	11:40781071-40781155	4.10425
AC104389.16	11:5226270-5228538	4.1921
AC104389.28	11:5326205-5526882	1.06864
AC104389.31	11:5375921-5376808	8.5709
AC104389.32	11:5383844-5384079	0
AC104395.1	2:84104850-84105677	8.97637
AC104395.2	2:84101831-84103457	0
AC104405.1	2:133281557-133281665	0
AC104417.1	8:143026859-143026986	0
AC104434.1	3:43252232-43252363	5.39639
AC104438.1	3:65573176-65573725	5.41977
AC104441.1	3:21179754-21179833	0
AC104448.1	3:48529744-48529838	3.59969
AC104451.2	3:17747549-17747725	8.43793
AC104457.1	1:100844237-100844331	0
AC104458.1	1:77183824-77183926	0
AC104472.1	3:155459932-155461515	0.78023
AC104532.2	19:5904851-5914718	7.95406
AC104532.3	19:5899905-5901522	0
AC104532.4	19:5911588-5913910	5.99387
AC104534.2	19:39310805-39313863	0
AC104534.3	19:39308110-39330818	5.0786
AC104592.1	8:145210800-145210892	0.39691
AC104600.1	2:196858982-196860404	2.70637
AC104623.2	2:16704443-16710655	8.78165
AC104634.2	2:232450574-232451038	4.03858
AC104634.3	2:232424613-232425075	0.79105
AC104637.1	3:163234189-163234275	0
AC104651.1	2:112645490-112646318	6.0158
AC104651.2	2:112697878-112698613	0.41151
AC104651.3	2:112709720-112710248	2.26385
AC104653.1	2:114588625-114600933	0
AC104654.1	2:42104213-42121179	0
AC104654.2	2:42158738-42160863	3.79814
AC104655.2	2:105713509-105719402	1.29939
AC104655.3	2:105760570-105761882	0
AC104667.3	2:238499662-238504624	4.00872
AC104687.1	4:77775116-77775213	5.3592
AC104695.3	2:28607275-28617539	1.67005
AC104695.4	2:28671033-28673051	1.79273
AC104698.1	2:30481192-30482893	0
AC104698.2	2:30432860-30433173	9.27688
AC104699.1	2:25643985-25650512	0.44285
AC104772.1	2:223542395-223543008	0
AC104777.1	2:151451615-151476581	0
AC104777.2	2:151409045-151428735	5.76475
AC104777.3	2:151422647-151424594	5.11904
AC104777.4	2:151468894-151491862	4.40852
AC104781.1	2:54974239-54975541	5.11173
AC104794.4	2:10223907-10226228	3.20423
AC104801.1	2:172967733-172974710	1.07463
AC104802.1	2:225104178-225104273	2.70047
AC104809.2	2:241920931-241925489	0
AC104809.3	2:241858201-241932728	4.54841
AC104809.4	2:241894033-241906868	5.49193
AC104820.2	2:181966658-182264286	0
AC104837.1	1:79152744-79152845	1.46525
AC104841.1	2:242184616-242184714	4.65424
AC104841.2	2:242167318-242168850	7.89667
AC104843.3	7:152299297-152299977	0
AC104843.4	7:152287725-152288026	2.77732
AC104978.1	11:28308781-28309172	9.2979
AC104984.4	17:28386356-28392695	0
AC104986.1	8:100011511-100011629	8.89792
AC104996.1	17:28339050-28339136	0
AC105020.1	15:75970671-75973093	4.36849
AC105030.1	17:47126901-47126986	8.77818
AC105036.1	15:75830019-75830438	0
AC105049.1	8:144926239-144926325	0.46371
AC105052.1	7:102246812-102246897	4.95516
AC105053.3	2:86042252-86052514	0
AC105053.4	2:86116402-86118103	0.68322
AC105081.1	8:94986081-94986151	6.75466
AC105105.1	18:56133494-56133559	0
AC105206.1	8:22026850-22029223	0
AC105227.1	18:47927310-47927418	5.05832
AC105242.1	8:78199051-78199131	6.81763
AC105245.1	18:26776405-26776492	0
AC105247.1	18:20716398-20716476	5.30392
AC105252.1	4:134482010-134482089	4.85478
AC105253.1	2:6506141-6515554	5.32649
AC105316.1	4:160216865-160216935	1.6403
AC105339.1	15:83379222-83382778	3.1278
AC105339.2	15:83395301-83395385	4.92313
AC105342.1	2:81421460-81428308	4.77855
AC105381.1	2:201251897-201251987	4.40022
AC105393.1	2:388411-416885	3.40707
AC105393.2	2:421056-422303	0
AC105398.1	2:29304135-29304217	0
AC105398.3	2:29319708-29320391	0
AC105399.2	2:78015507-78020213	0.21691
AC105402.1	2:149649446-149649513	4.38731
AC105402.2	2:149627592-149627950	3.5986
AC105402.3	2:149629821-149630366	4.63222
AC105402.4	2:149624038-149646351	0
AC105443.2	7:131771024-131772751	7.73512
AC105461.1	2:232843197-232880430	0
AC105760.2	2:237968076-237994460	1.25064
AC105760.3	2:237957241-237964810	0
AC105761.1	2:82495550-82497051	0
AC105914.1	4:175848457-175848542	7.71165
AC105921.5	2:212642997-212644488	0
AC105941.1	1:199166207-199166312	2.55104
AC106017.1	17:19122673-19125839	1.66432
AC106053.1	2:18966072-18969018	2.04595
AC106706.1	3:194426276-194427693	0
AC106732.1	5:73567506-73567590	8.99727
AC106736.1	16:71365091-71365202	4.75695
AC106753.1	5:137316149-137316247	3.10579
AC106771.1	5:12599734-12599812	2.24724
AC106775.1	5:136869142-136869210	0
AC106782.20	16:30887086-30906537	1.54346
AC106786.1	5:122422942-122425994	6.53724
AC106795.1	5:177335465-177335558	6.9978
AC106801.1	5:156992971-156996106	4.77785
AC106827.1	3:65994444-65994875	0
AC106827.2	3:65926921-65927022	0
AC106860.1	4:161925028-161925110	1.06678
AC106869.2	2:47452932-47466364	7.63515
AC106870.1	2:30113236-30115220	6.84956
AC106870.2	2:30122462-30130065	5.74808
AC106873.4	7:116605899-116607526	0
AC106874.1	2:84542231-84577898	4.5443
AC106874.3	2:84554385-84554691	1.13441
AC106875.1	2:11821585-11823454	9.75973
AC106876.2	2:233877323-233880595	0
AC106878.1	4:170706344-170706431	9.59493
AC106883.1	2:195319304-195319866	2.7112
AC106899.1	2:29726772-29726859	0.73679
AC106900.6	2:174745592-174764156	1.1535
AC106901.1	2:205243817-205244515	9.18936
AC107016.1	12:53346499-53346686	8.30812
AC107016.2	12:53345491-53345579	4.87105
AC107020.1	12:129154424-129154519	0.10282
AC107021.1	3:145782357-145784156	3.03411
AC107025.1	3:84545726-84545814	2.95161
AC107057.1	2:5689911-5696163	0
AC107057.2	2:5742636-5831620	9.71818
AC107068.1	4:47978232-47978344	2.34012
AC107070.1	2:4005244-4021660	0
AC107072.2	4:77558775-77565521	8.12247
AC107079.1	2:238031552-238032740	3.98591
AC107081.5	2:62095566-62113217	9.81977
AC107083.1	2:62734679-62734958	0
AC107218.3	2:215114763-215548970	8.68668
AC107399.1	4:118171079-118171344	0
AC107399.2	4:118235752-118281795	6.06332
AC107613.1	X:27765012-27766908	6.96913
AC107622.1	3:20383959-20392420	9.81783
AC107871.1	15:68522009-68522127	0
AC107890.1	8:114419755-114419823	7.95221
AC107982.4	17:18739019-18745677	6.55259
AC107983.4	17:18476044-18476415	8.74162
AC107993.1	17:40551026-40551109	0
AC108004.1	HG417_PATCH:95167-95255	0
AC108004.2	17:33614-41378	5.26917
AC108004.2	HG417_PATCH:123821-131585	3.35816
AC108004.2	HSCHR17_1_CTG1:33614-41378	0
AC108004.3	17:254325-263814	0
AC108004.3	HG990_PATCH:254331-263814	0
AC108004.4	HSCHR17_1_CTG1:4960-5048	0
AC108004.5	17:4960-5048	6.37873
AC108025.2	2:5758458-5831250	0
AC108032.1	2:200736894-200737101	0
AC108039.1	2:61937210-61938113	0
AC108039.3	2:62047342-62047701	6.04833
AC108051.1	2:103583865-103600887	0
AC108051.2	2:103603780-103605023	3.42457
AC108051.3	2:103628236-103636356	7.59843
AC108056.1	4:118755555-118791103	7.46122
AC108057.1	2:157871683-157871769	4.04421
AC108059.1	2:128824767-128824981	0
AC108059.2	2:128908727-128908878	0
AC108059.4	2:128897365-128898090	0
AC108066.1	2:213775726-213784533	9.25659
AC108078.1	4:70345048-70345152	8.8448
AC108105.1	5:40320419-40320517	0
AC108137.1	15:74183749-74183828	5.65388
AC108142.1	4:182795590-183066402	1.08191
AC108211.1	4:157217712-157217798	8.7045
AC108218.1	4:25355591-25355693	0
AC108448.2	11:3105622-3106673	0
AC108448.3	11:3210775-3211159	2.03318
AC108456.1	11:31457016-31457110	0
AC108462.1	2:1344815-1350340	8.53009
AC108463.1	2:111953539-111964071	2.65535
AC108463.2	2:111961540-111963792	2.98544
AC108479.1	2:88268127-88268490	0
AC108479.2	2:88272174-88272601	6.91464
AC108488.4	2:3579402-3584463	9.85644
AC108519.1	4:9169954-9170020	4.69224
AC108676.1	3:194217045-194222232	0
AC108683.1	X:4501462-4501541	0
AC108696.1	3:84339262-84339404	1.36419
AC108697.1	3:96152158-96152254	0.84442
AC108721.1	12:59921957-59922049	0
AC108721.2	12:59921839-59921922	0
AC108739.1	3:95885660-95885746	8.06249
AC108861.1	15:71767825-71767901	9.77633
AC108865.1	4:187778528-187778610	1.22955
AC108867.1	4:136292744-136292836	3.439
AC108868.1	2:107099727-107103848	0
AC108868.3	2:107087254-107094125	3.05008
AC108868.5	2:107138358-107154535	7.93263
AC108868.6	2:107159469-107160753	3.24908
AC108938.3	2:111257676-111257812	2.88848
AC109133.1	5:59960256-59960333	9.83183
AC109135.1	GL000192.1:222729-407630	1.11419
AC109309.4	11:3247290-3254068	0
AC109333.10	17:4922508-4923388	5.4499
AC109335.1	8:67971140-67971238	0
AC109351.1	4:29751817-29751932	4.99747
AC109357.1	4:123928726-123928818	2.2278
AC109496.1	5:83269614-83269705	8.2942
AC109583.1	3:46927698-46930171	6.09044
AC109589.1	2:199052525-199056245	2.07199
AC109631.1	15:38750960-38751741	0
AC109638.1	2:82836775-82837101	2.41788
AC109642.1	2:30569524-30575297	9.94896
AC109815.2	2:110490307-110490713	8.0084
AC109826.1	2:99378400-99388543	5.74881
AC109828.1	2:27558401-27565466	0
AC109829.1	2:27760252-27790011	1.31622
AC109925.1	4:95371801-95372043	7.24497
AC109992.1	3:142160527-142160604	6.82198
AC109994.1	X:149657797-149657884	9.73166
AC110056.1	11:29298235-29298352	0
AC110084.1	2:27998850-28009186	8.33387
AC110086.1	2:165280034-165280116	6.71895
AC110280.1	8:145456007-145456099	0
AC110283.1	11:51264008-51264094	0
AC110298.1	4:54969746-54969823	0
AC110299.5	2:242417730-242418408	9.03285
